TimeStamp,M_E,RSE,WHE,B1E,B2E,BME,CDE,CWE,DNE,DWE,EBE,EQE,FGE,FRE,GRE,HPE,HTE,OFE,OUE,TVE,UTE,WOE
1387526400,532,94,438,1,15,3,0,0,0,0,0,38,54,89,2,39,6,20,0,23,53,0
1387530000,517,77,440,0,5,4,0,0,0,0,0,39,39,118,2,40,5,20,0,23,52,0
1387533600,551,95,456,1,5,3,0,0,0,0,0,38,61,119,2,40,5,19,0,23,53,0
1387537200,469,79,390,0,5,4,0,0,0,0,0,39,21,94,2,39,6,20,0,23,53,0
1387540800,515,91,424,1,6,3,0,0,0,0,0,38,36,117,2,39,5,20,0,23,53,0
1387544400,538,86,452,0,5,4,0,0,0,0,0,39,37,128,1,39,5,20,0,23,52,0
1387548000,503,84,419,1,5,3,0,0,0,0,0,38,49,98,2,39,5,19,1,22,53,0
1387551600,532,93,439,0,5,4,0,0,0,0,0,39,20,146,2,37,6,20,0,23,51,0
1387555200,521,76,445,0,6,3,0,0,0,0,0,38,38,134,2,38,5,20,0,23,50,0
1387558800,641,94,547,1,5,4,0,0,0,0,0,39,46,119,2,40,7,69,0,22,51,0
1387562400,1097,83,1014,0,5,4,0,0,0,0,0,39,89,116,2,39,9,62,0,23,50,0
1387566000,624,87,537,1,8,3,0,0,0,0,0,38,48,126,2,41,5,58,0,23,51,0
1387569600,958,94,864,0,5,4,0,0,0,0,0,39,75,121,2,39,8,43,0,23,50,0
1387573200,573,77,496,1,32,3,0,0,0,0,0,38,43,125,2,42,8,44,0,22,50,0
1387576800,629,94,535,1,98,4,0,0,0,0,0,39,54,92,2,41,5,43,0,23,52,0
1387580400,953,91,862,0,85,3,0,0,0,0,0,39,29,131,2,41,5,44,0,23,51,0
1387584000,1054,79,975,1,96,4,0,0,0,0,0,38,58,103,1,40,6,23,0,22,49,0
1387587600,1338,92,1246,0,5,159,0,0,0,0,0,39,27,123,2,36,6,20,0,127,49,0
1387591200,1575,85,1490,1,41,65,0,2,10,52,0,39,69,118,2,38,12,33,0,60,50,0
1387594800,2138,187,1951,0,86,274,0,120,11,450,0,38,36,102,2,38,7,43,0,193,50,0
1387598400,1830,108,1722,19,69,47,0,72,4,479,0,39,59,119,2,40,11,54,1,53,50,0
1387602000,827,81,746,6,37,3,0,0,0,3,0,38,41,97,2,41,23,48,0,23,52,0
1387605600,1568,96,1472,1,6,200,6,0,0,409,0,39,59,125,2,39,6,33,0,185,51,0
1387609200,2658,88,2570,0,11,125,1882,0,0,2,0,38,29,92,2,41,5,22,0,125,52,0
1387612800,506,85,421,1,5,3,22,0,0,0,0,39,29,93,2,42,5,20,0,23,52,0
1387616400,525,93,432,0,5,4,0,0,0,0,0,38,55,92,2,42,6,19,0,23,53,0
1387620000,512,76,436,1,5,3,0,0,0,0,0,39,39,121,2,42,5,20,0,23,53,0
1387623600,488,93,395,0,6,4,1,0,0,0,0,38,21,91,2,42,5,20,0,22,53,0
1387627200,537,83,454,1,5,3,0,0,0,0,0,39,61,120,2,41,6,20,0,23,52,0
1387630800,514,85,429,0,5,4,0,0,0,0,0,38,25,121,2,42,5,19,0,23,53,0
1387634400,514,92,422,1,5,3,0,0,0,0,0,39,35,96,2,41,5,20,0,23,53,0
1387638000,595,76,519,0,6,4,1,0,0,0,0,38,62,162,2,42,5,19,0,23,52,0
1387641600,499,93,406,1,5,3,0,0,0,0,0,39,20,112,1,42,6,20,0,23,53,0
1387645200,738,83,655,0,5,4,0,0,0,0,0,38,44,114,2,39,7,26,0,23,51,0
1387648800,877,87,790,1,8,3,0,0,0,0,0,39,89,96,2,40,10,28,0,22,50,0
1387652400,529,92,437,0,7,4,0,0,0,0,0,38,47,116,2,40,6,20,0,23,50,0
1387656000,729,76,653,1,6,93,1,0,0,0,0,38,82,131,2,40,5,21,0,90,51,0
1387659600,671,93,578,0,5,76,0,0,0,0,0,39,64,92,2,41,7,28,0,85,52,0
1387663200,817,84,733,0,5,142,0,0,0,0,0,39,24,122,2,40,5,57,0,133,51,0
1387666800,908,84,824,1,5,36,0,0,0,0,0,38,73,108,2,40,6,56,0,40,51,0
1387670400,1141,92,1049,0,29,140,1,0,0,0,0,39,33,103,2,38,6,20,0,128,50,0
1387674000,632,76,556,1,55,4,0,0,0,0,0,38,58,125,2,41,5,20,0,24,50,0
1387677600,620,92,528,0,54,3,0,0,0,0,0,38,45,105,1,40,6,20,0,23,50,0
1387681200,597,89,508,1,55,4,0,0,0,0,0,39,24,116,2,40,6,20,0,23,50,0
1387684800,725,79,646,1,55,3,0,0,1,0,0,38,66,129,2,41,6,20,0,23,50,0
1387688400,885,93,792,7,68,29,1,0,1,0,0,39,40,91,2,39,15,20,0,36,50,0
1387692000,1056,84,972,0,5,277,0,0,0,0,0,38,48,119,2,40,10,20,0,195,52,0
1387695600,707,84,623,0,5,98,0,0,0,0,0,39,22,94,2,41,6,21,0,106,52,0
1387699200,618,185,433,1,5,4,0,0,0,0,0,38,66,91,2,41,6,20,1,22,52,0
1387702800,511,98,413,0,6,3,1,0,0,0,0,39,23,116,2,41,7,20,0,21,52,0
1387706400,504,86,418,1,5,4,0,0,0,0,0,38,42,99,2,42,6,20,0,22,53,0
1387710000,527,96,431,0,5,3,0,0,0,0,0,39,29,123,2,42,7,19,0,22,53,0
1387713600,504,77,427,1,6,4,0,0,0,0,0,38,56,92,1,42,7,20,0,21,53,1
1387717200,516,93,423,0,5,3,0,0,0,0,0,39,22,128,2,41,6,20,0,22,52,0
1387720800,477,84,393,1,5,4,1,0,0,0,0,38,25,92,2,42,6,19,0,22,53,0
1387724400,589,85,504,0,5,3,0,0,0,0,0,39,59,163,2,41,7,20,0,21,51,0
1387728000,536,94,442,1,6,4,0,0,0,0,0,38,43,106,2,42,6,26,0,22,53,0
1387731600,587,76,511,0,5,3,0,0,0,0,0,39,23,134,2,41,7,71,0,22,52,0
1387735200,692,93,599,1,14,4,1,0,0,0,0,38,64,111,2,42,11,53,0,22,52,0
1387738800,588,88,500,0,5,3,0,0,0,0,0,39,23,94,2,41,6,22,0,22,52,0
1387742400,500,81,419,1,6,4,0,0,0,0,0,38,22,128,2,40,6,19,0,21,50,0
1387746000,519,93,426,0,5,4,0,0,0,0,0,39,63,95,2,40,6,20,0,21,51,0
1387749600,508,83,425,0,5,3,1,0,0,0,0,38,30,121,1,40,6,20,0,22,49,0
1387753200,1350,85,1265,1,8,4,0,0,0,0,0,39,36,94,2,844,6,19,0,21,50,0
1387756800,1660,93,1567,0,13,229,0,0,0,0,0,38,64,98,2,491,5,20,0,190,49,0
1387760400,1310,79,1231,1,58,258,0,0,0,0,0,39,22,116,2,37,4,55,0,65,50,0
1387764000,1332,89,1243,0,31,99,0,63,0,0,0,38,69,105,2,38,14,37,0,21,49,0
1387767600,2168,172,1996,23,70,4,630,146,0,0,0,39,23,92,2,39,18,46,1,21,50,0
1387771200,4641,636,4005,34,53,3,3028,0,2,0,0,38,70,91,1,38,8,60,0,21,49,0
1387774800,1367,311,1056,4,56,70,275,0,0,0,0,39,47,118,2,40,23,48,0,66,51,0
1387778400,1035,90,945,0,17,142,0,0,0,0,0,38,63,91,2,41,7,36,0,138,51,0
1387782000,473,79,394,1,4,3,0,0,0,0,0,39,27,93,2,41,6,21,0,22,51,0
1387785600,492,92,400,0,4,4,0,0,0,0,0,38,21,92,2,42,7,22,0,22,52,0
1387789200,522,92,430,1,4,3,0,0,0,0,0,39,62,93,2,42,6,22,0,22,52,0
1387792800,695,75,620,1,4,4,0,0,0,0,0,39,31,93,2,262,7,21,1,22,52,0
1387796400,1324,92,1232,0,4,3,0,0,0,0,0,38,35,97,2,854,7,22,0,22,52,0
1387800000,535,108,427,1,4,4,0,0,0,0,0,39,48,92,2,49,7,22,0,22,52,0
1387803600,1584,167,1417,0,4,3,0,0,0,0,0,38,37,98,1,1046,6,21,0,22,52,0
1387807200,1239,624,615,1,4,4,0,0,0,0,0,38,22,93,2,234,10,22,0,22,51,0
1387810800,2984,99,2885,0,25,3,0,0,0,0,0,39,69,101,2,1641,7,21,0,22,52,0
1387814400,975,95,880,1,8,35,0,1,0,0,0,38,36,94,2,326,7,32,0,22,51,0
1387818000,2107,79,2028,0,7,4,0,3,0,0,0,39,62,129,2,1542,5,47,0,21,51,0
1387821600,764,95,669,1,93,3,0,4,0,0,0,39,27,92,1,27,8,51,0,22,51,0
1387825200,789,88,701,0,109,34,0,3,0,0,0,39,24,92,2,39,6,29,0,21,51,0
1387828800,1172,84,1088,1,118,274,0,4,0,0,0,39,67,92,2,40,5,53,0,180,51,0
1387832400,1084,94,990,0,125,276,0,3,0,0,0,39,22,92,2,40,4,44,0,197,51,0
1387836000,924,80,844,1,114,176,0,4,0,0,0,39,60,93,2,41,4,53,0,120,52,0
1387839600,1859,329,1530,0,35,3,0,3,0,0,0,38,27,97,2,1063,10,67,0,23,50,0
1387843200,1560,866,694,1,3,6,0,4,0,0,0,39,22,93,1,147,8,63,0,21,51,0
1387846800,3709,1931,1778,0,5,3,0,3,2,0,0,37,63,96,2,814,16,20,0,21,51,0
1387850400,3692,1745,1947,0,47,244,0,4,1,0,0,38,69,95,2,788,6,22,0,196,50,0
1387854000,3461,1601,1860,18,36,11,0,3,0,0,0,38,76,160,2,905,15,22,0,30,51,0
1387857600,2021,855,1166,1,65,272,0,4,0,0,0,39,192,91,2,38,11,72,0,32,51,0
1387861200,3014,260,2754,0,100,275,0,3,0,0,0,38,56,144,2,1506,5,58,0,224,51,0
1387864800,1303,95,1208,0,27,181,0,0,0,0,0,39,40,102,1,170,5,58,0,163,51,0
1387868400,851,95,756,1,95,4,0,0,0,0,0,39,64,95,2,39,8,59,0,22,51,0
1387872000,545,94,451,1,3,3,0,0,0,0,0,40,35,93,2,39,6,58,0,22,51,0
1387875600,516,90,426,0,5,4,0,0,0,0,0,39,22,92,2,39,7,58,0,22,52,0
1387879200,564,82,482,1,4,4,0,0,0,0,0,39,66,93,2,40,7,58,0,22,51,0
1387882800,530,90,440,0,3,3,0,0,0,0,0,39,22,93,2,39,7,58,0,23,52,0
1387886400,566,93,473,1,5,4,0,0,0,0,0,39,40,121,2,39,7,57,1,22,52,0
1387890000,576,131,445,0,3,3,0,0,0,0,0,39,25,100,2,39,7,58,0,22,51,0
1387893600,1047,563,484,1,5,4,0,0,0,0,0,39,58,115,2,38,8,57,0,21,52,0
1387897200,1049,80,969,1,12,3,0,0,0,0,0,38,47,127,2,38,8,58,0,22,51,0
1387900800,1035,197,838,1,11,4,0,0,0,0,0,39,65,104,2,38,8,69,0,22,51,0
1387904400,820,103,717,0,22,3,0,0,0,0,0,39,40,118,2,37,7,85,0,22,51,0
1387908000,824,83,741,1,103,4,0,0,0,0,0,39,26,91,2,38,6,85,0,22,51,0
1387911600,1586,97,1489,1,54,3,0,0,0,0,0,39,64,96,1,916,7,53,0,21,51,0
1387915200,1539,375,1164,0,13,4,0,0,0,0,0,38,32,145,2,721,8,27,0,21,51,0
1387918800,2846,1571,1275,1,105,3,0,0,0,0,0,39,67,94,2,565,8,75,0,22,51,0
1387922400,2121,927,1194,1,107,4,0,0,0,0,0,39,37,93,1,490,7,71,0,21,51,0
1387926000,1496,355,1141,0,14,3,0,0,0,0,0,38,28,95,2,655,10,31,0,21,51,0
1387929600,1682,675,1007,1,4,4,0,0,0,0,0,38,65,93,2,564,8,21,0,21,50,0
1387933200,2979,1207,1772,13,8,108,0,0,2,0,0,38,24,142,2,960,12,40,0,82,51,0
1387936800,1523,318,1205,21,5,273,0,0,0,0,0,39,69,91,2,37,4,42,0,237,51,0
1387940400,1437,490,947,18,38,45,0,0,0,0,0,39,22,92,1,38,18,54,0,54,51,0
1387944000,1120,296,824,1,104,4,0,0,0,0,0,39,45,121,2,39,7,68,0,21,51,0
1387947600,1332,295,1037,1,90,4,0,0,0,0,0,39,55,91,2,38,7,49,0,21,51,0
1387951200,1328,335,993,0,4,249,0,0,0,0,0,39,31,92,2,38,13,28,0,226,51,0
1387954800,892,116,776,0,5,165,0,0,0,0,0,38,66,92,2,39,5,22,0,164,51,0
1387958400,483,91,392,1,4,3,0,0,0,0,0,39,22,92,2,38,6,22,0,22,51,0
1387962000,525,89,436,0,4,4,0,0,0,0,0,39,31,119,2,39,7,22,0,22,51,0
1387965600,512,90,422,1,4,3,0,0,0,0,0,39,54,92,2,39,7,21,0,22,52,0
1387969200,531,90,441,0,4,4,0,0,0,0,0,38,43,124,2,39,7,22,0,22,51,0
1387972800,488,90,398,1,4,3,0,0,0,0,0,39,22,98,2,39,6,21,0,23,52,0
1387976400,526,89,437,0,4,4,0,0,0,0,0,38,36,117,2,39,7,21,0,22,51,0
1387980000,519,85,434,1,4,3,0,0,0,0,0,39,47,116,2,39,7,22,0,22,51,0
1387983600,543,83,460,0,4,4,0,0,0,0,0,38,23,140,1,38,6,22,0,21,51,0
1387987200,1194,109,1085,1,19,3,0,0,1,0,0,39,64,111,2,38,11,21,0,22,51,0
1387990800,1445,421,1024,0,5,4,0,118,0,0,0,39,48,101,2,38,8,22,1,22,51,0
1387994400,2055,399,1656,1,29,3,891,90,0,159,0,38,36,115,2,38,22,22,0,22,51,0
1387998000,3132,411,2721,1,22,4,1543,0,0,416,0,39,79,92,2,134,9,21,1,22,50,0
1388001600,1874,342,1532,0,4,3,0,0,0,239,0,38,53,97,2,892,6,22,0,21,51,0
1388005200,1601,536,1065,1,4,170,0,0,0,0,0,38,40,93,2,338,5,21,0,137,51,0
1388008800,2104,351,1753,0,4,119,0,0,0,0,0,39,23,128,1,1054,5,23,0,112,50,0
1388012400,1873,379,1494,1,4,151,0,0,0,455,0,38,109,91,2,36,10,22,0,135,51,0
1388016000,1890,303,1587,0,5,273,0,0,0,0,0,39,32,113,2,682,5,22,0,222,51,0
1388019600,1596,291,1305,0,40,23,0,72,0,0,0,38,24,92,2,39,9,29,0,40,51,0
1388023200,1912,297,1615,21,21,4,0,110,0,0,0,39,109,93,2,39,8,65,1,22,51,0
1388026800,1856,365,1491,22,62,3,166,0,0,0,0,38,38,94,2,41,8,21,0,22,51,0
1388030400,4476,288,4188,19,56,4,3351,0,1,0,0,39,81,93,1,40,11,69,0,23,51,0
1388034000,1004,270,734,0,66,3,0,0,0,0,0,39,24,109,2,41,16,65,0,22,51,0
1388037600,1350,344,1006,0,25,255,1,0,0,0,0,38,56,108,2,41,11,21,0,227,51,0
1388041200,978,161,817,1,6,70,0,0,0,0,0,39,25,94,2,41,6,21,0,82,51,0
1388044800,508,91,417,0,4,4,1,0,0,0,0,39,50,94,2,41,7,22,0,23,51,0
1388048400,510,92,418,1,4,3,0,0,0,0,0,38,42,94,2,42,7,22,0,23,52,0
1388052000,502,84,418,0,4,4,1,0,0,0,0,39,30,107,2,42,6,21,0,23,52,0
1388055600,504,86,418,1,4,4,0,0,0,0,0,38,34,110,2,42,7,21,0,23,52,0
1388059200,502,91,411,1,4,3,1,0,0,0,0,39,39,101,2,43,7,22,0,23,51,0
1388062800,535,91,444,0,4,4,0,0,0,0,0,39,45,116,2,42,7,22,0,22,52,0
1388066400,494,91,403,1,4,3,0,0,0,0,0,38,24,108,2,41,6,21,0,22,52,0
1388070000,555,85,470,0,5,4,1,0,0,0,0,39,45,149,2,41,7,22,0,23,53,0
1388073600,783,270,513,0,4,3,0,0,0,0,0,38,37,120,1,41,7,58,0,22,51,0
1388077200,1974,423,1551,1,3,4,1,0,0,0,0,39,49,100,2,943,10,40,0,22,50,0
1388080800,873,346,527,1,4,3,0,0,0,0,0,38,48,97,2,105,8,22,0,22,53,0
1388084400,1817,301,1516,0,4,4,1,0,0,0,0,39,43,103,2,1127,7,21,0,23,52,0
1388088000,765,358,407,1,4,3,0,0,0,0,0,39,54,95,2,30,8,22,0,22,52,0
1388091600,1918,342,1576,0,4,4,1,0,0,0,0,38,23,110,1,1206,8,21,0,22,52,0
1388095200,1266,448,818,1,4,3,0,0,0,0,0,39,82,115,2,184,10,34,0,22,52,0
1388098800,1230,330,900,0,34,247,1,0,0,0,0,38,46,95,2,38,15,46,0,190,52,0
1388102400,1665,169,1496,0,22,179,0,0,0,0,0,39,25,99,2,519,5,35,0,130,51,0
1388106000,1183,210,973,1,91,3,1,0,3,0,0,39,79,95,2,28,8,53,0,25,50,0
1388109600,1602,111,1491,1,66,4,0,0,0,0,0,38,37,96,2,38,7,72,1,22,50,0
1388113200,1511,105,1406,0,67,121,1,0,0,0,0,39,50,96,2,38,7,54,0,119,50,0
1388116800,901,101,800,1,56,4,0,0,0,0,0,38,25,96,1,38,9,69,0,22,50,0
1388120400,1189,105,1084,0,69,56,1,0,0,0,0,39,67,97,2,39,18,62,0,59,52,0
1388124000,2567,108,2459,1,56,241,0,0,2,0,0,39,34,141,2,1419,4,37,0,210,51,0
1388127600,978,268,710,0,116,4,0,0,14,0,0,38,25,97,2,32,9,21,0,23,52,0
1388131200,610,91,519,1,41,3,1,0,14,0,0,39,53,98,2,38,6,22,0,23,52,0
1388134800,500,90,410,0,4,4,0,0,14,0,0,39,25,98,2,39,7,21,0,23,53,0
1388138400,492,91,401,1,3,3,1,0,7,0,0,38,24,98,2,40,7,21,0,23,52,0
1388142000,558,89,469,0,5,4,0,0,0,0,0,39,63,120,2,39,7,22,0,23,53,0
1388145600,496,89,407,1,4,3,1,0,0,0,0,38,24,106,2,39,6,20,0,23,53,0
1388149200,741,89,652,0,4,4,0,0,1,0,0,39,24,107,2,284,7,20,0,23,53,0
1388152800,1675,462,1213,1,4,3,1,0,0,0,0,38,64,102,1,811,8,20,0,23,52,0
1388156400,2289,94,2195,0,30,4,0,0,0,0,0,39,32,237,2,1152,7,20,0,22,53,0
1388160000,1856,92,1764,1,20,3,1,0,0,0,0,38,79,185,2,750,17,24,0,23,52,0
1388163600,2049,89,1960,0,40,4,0,0,0,0,0,39,24,129,2,1352,7,72,0,23,51,0
1388167200,887,91,796,1,21,3,0,0,0,0,0,38,61,124,1,239,6,75,0,23,50,0
1388170800,2123,192,1931,0,4,14,1,0,0,0,0,39,32,139,2,1423,6,78,0,23,49,0
1388174400,548,121,427,1,4,3,0,0,0,0,0,38,23,98,2,39,5,55,0,22,50,0
1388178000,2086,91,1995,0,46,4,1,0,0,0,0,40,130,133,2,1382,6,64,0,22,50,0
1388181600,756,88,668,1,89,5,0,0,0,0,0,38,130,98,2,35,7,70,0,23,50,0
1388185200,1510,325,1185,0,4,4,1,0,0,0,0,39,46,102,1,711,7,64,0,22,52,0
1388188800,1881,381,1500,1,15,14,0,0,0,0,0,38,65,126,2,668,7,21,0,30,49,0
1388192400,1926,350,1576,0,73,270,1,0,0,0,0,39,21,98,2,37,19,35,0,232,50,0
1388196000,2111,367,1744,1,55,95,0,0,0,0,0,38,107,99,2,38,16,44,0,110,50,0
1388199600,1627,415,1212,0,35,4,1,0,1,0,0,39,78,98,2,40,9,43,0,22,50,0
1388203200,1080,309,771,1,46,3,0,0,1,0,0,38,56,99,1,40,18,50,0,23,51,0
1388206800,1352,293,1059,0,101,229,1,0,0,0,0,39,27,110,2,39,7,28,0,179,51,0
1388210400,1257,309,948,1,7,252,0,0,0,0,0,38,59,114,2,42,4,20,0,223,52,0
1388214000,571,134,437,0,6,3,0,0,0,0,0,39,44,101,2,41,7,21,0,23,53,0
1388217600,490,92,398,1,4,4,1,0,0,0,0,38,25,98,2,41,7,20,0,23,52,0
1388221200,508,91,417,0,3,3,0,0,0,0,0,39,32,99,2,42,6,20,0,23,53,0
1388224800,670,91,579,1,5,4,1,0,0,0,0,38,48,119,2,175,7,20,0,22,52,0
1388228400,533,91,442,0,4,3,0,0,0,0,0,39,49,107,2,42,7,20,0,23,53,0
1388232000,922,90,832,1,4,4,1,0,0,0,0,39,25,101,2,472,7,20,1,23,53,1
1388235600,1494,127,1367,0,4,3,0,0,0,0,0,38,55,131,1,924,8,21,0,23,53,0
1388239200,695,111,584,1,3,4,1,0,0,0,0,39,25,99,2,214,6,20,0,23,53,0
1388242800,2291,110,2181,0,4,3,0,0,0,0,0,38,29,107,2,1797,7,20,0,23,51,0
1388246400,2072,114,1958,0,4,4,1,0,0,0,0,38,72,211,2,1418,6,20,0,23,52,0
1388250000,825,330,495,1,4,3,0,0,0,0,0,39,25,97,2,39,13,27,0,23,53,0
1388253600,1507,397,1110,1,4,4,1,0,0,0,0,39,67,101,1,418,10,54,0,22,52,0
1388257200,1465,411,1054,0,5,3,0,0,0,0,0,38,30,100,2,521,15,27,0,23,50,0
1388260800,2912,2103,809,1,4,4,1,0,0,0,0,38,59,100,2,432,6,12,0,23,50,0
1388264400,2608,1275,1333,0,4,3,0,0,0,0,0,39,36,127,2,943,7,13,0,23,51,0
1388268000,875,372,503,0,4,4,0,0,0,0,0,38,24,98,2,38,8,74,0,22,51,0
1388271600,1851,351,1500,1,4,3,1,0,0,0,0,39,59,103,1,899,8,49,0,23,50,0
1388275200,1127,603,524,1,44,4,0,0,0,0,0,38,25,98,2,39,16,18,0,22,50,0
1388278800,2008,163,1845,0,53,4,1,0,0,0,0,39,63,126,2,1325,7,17,0,23,50,0
1388282400,600,110,490,1,56,3,0,0,0,0,0,38,25,98,2,30,6,18,0,23,50,0
1388286000,1535,110,1425,0,109,187,1,0,3,166,0,39,54,99,2,39,13,40,0,134,51,0
1388289600,2560,113,2447,7,68,94,0,0,1,452,0,38,45,103,2,733,15,53,0,86,52,0
1388293200,1069,113,956,12,29,4,0,0,0,160,0,39,42,99,2,41,12,43,0,23,52,0
1388296800,1191,294,897,0,44,79,1,0,0,0,0,38,24,119,2,40,6,53,0,82,52,0
1388300400,787,166,621,1,26,76,0,0,8,0,0,39,63,102,1,41,7,20,0,81,52,0
1388304000,496,91,405,0,5,3,1,0,7,0,0,38,24,100,2,41,7,20,0,22,53,0
1388307600,516,93,423,1,6,4,0,0,1,0,0,39,47,100,2,42,7,20,0,22,52,0
1388311200,492,88,404,0,5,3,1,0,0,0,0,38,24,101,2,42,7,19,0,22,53,0
1388314800,545,81,464,1,5,4,0,0,0,0,0,39,53,127,2,43,6,20,0,22,53,0
1388318400,502,92,410,0,5,3,1,0,0,0,0,38,33,101,2,42,7,20,0,23,53,0
1388322000,518,91,427,1,5,4,0,0,0,0,0,39,23,128,2,42,7,20,0,22,52,0
1388325600,488,77,411,0,5,3,1,0,0,0,0,38,37,100,2,42,7,20,0,21,53,0
1388329200,572,96,476,1,5,4,0,0,0,0,0,39,42,161,2,41,6,19,1,21,53,0
1388332800,967,475,492,0,5,3,0,0,0,0,0,38,44,111,2,41,12,34,0,21,51,0
1388336400,857,341,516,1,5,4,1,0,0,0,0,39,24,129,2,41,7,55,0,21,53,0
1388340000,2040,392,1648,1,8,3,0,0,0,553,0,38,90,106,2,39,10,24,0,22,51,0
1388343600,1089,356,733,0,5,4,1,0,0,3,0,39,25,100,1,41,13,20,0,21,51,0
1388347200,1743,372,1371,1,8,3,0,0,0,0,0,38,55,104,2,878,12,20,0,21,51,0
1388350800,523,86,437,0,5,4,1,0,0,0,0,38,35,100,2,68,6,19,0,21,51,0
1388354400,1779,84,1695,1,5,3,0,0,0,0,0,39,26,119,2,1215,6,30,0,21,50,0
1388358000,834,200,634,0,18,4,1,0,0,0,0,38,42,100,2,38,7,20,0,21,51,0
1388361600,1850,108,1742,1,5,3,0,0,0,0,0,39,29,105,1,1071,6,20,0,21,51,0
1388365200,2551,81,2470,0,52,186,1,0,0,0,0,38,121,134,2,372,7,22,0,138,50,1011
1388368800,1232,97,1135,14,55,83,1,0,1,0,0,39,47,99,2,37,10,21,0,78,51,189
1388372400,1078,94,984,70,54,43,0,0,0,0,0,38,65,100,2,37,25,37,0,42,50,0
1388376000,1852,79,1773,17,51,53,0,0,0,0,0,39,59,103,2,605,17,46,0,61,51,0
1388379600,797,93,704,0,55,4,1,0,0,0,0,38,47,100,2,38,17,54,0,21,51,0
1388383200,1097,90,1007,0,56,261,0,0,0,0,0,39,30,127,2,39,5,23,0,222,51,0
1388386800,860,80,780,0,43,145,1,0,1,0,0,38,48,100,2,38,6,20,0,150,51,0
1388390400,523,93,430,0,5,3,0,0,0,0,0,39,53,101,2,39,7,20,0,21,52,0
1388394000,500,83,417,0,5,4,1,0,0,0,0,38,23,100,2,41,6,19,0,21,52,0
1388397600,520,84,436,0,5,3,0,0,0,0,0,39,59,101,2,42,7,20,0,21,52,0
1388401200,537,92,445,0,5,4,1,0,0,0,0,38,23,130,1,42,7,20,0,21,52,0
1388404800,492,76,416,0,5,3,0,0,0,0,0,39,39,100,2,42,7,19,0,21,52,0
1388408400,541,89,452,0,4,4,1,0,0,0,0,38,41,130,2,42,6,20,0,21,52,0
1388412000,502,88,414,0,5,3,0,0,0,0,0,39,25,101,2,47,7,19,0,21,51,0
1388415600,3381,77,3304,13,18,4,0,0,0,0,0,38,71,334,2,1968,12,20,0,22,52,0
1388419200,799,92,707,0,17,3,1,0,0,0,0,39,75,99,2,91,7,52,0,21,51,0
1388422800,2164,82,2082,0,48,4,0,0,0,0,0,38,22,149,1,1434,7,70,0,21,51,0
1388426400,1115,85,1030,0,24,8,1,62,0,0,0,39,62,103,2,430,7,70,1,21,51,0
1388430000,1785,92,1693,0,5,5,0,121,0,0,0,38,23,143,2,1082,5,71,0,21,51,0
1388433600,900,78,822,0,5,4,1,0,0,0,0,39,45,103,2,342,6,72,0,21,50,0
1388437200,2594,89,2505,0,38,3,846,0,0,0,0,38,43,135,1,1098,6,67,0,21,51,0
1388440800,815,93,722,0,24,4,240,0,0,0,0,39,36,102,2,38,6,42,0,21,51,0
1388444400,2271,76,2195,0,53,154,0,0,0,0,0,39,55,117,2,1227,6,47,0,121,51,0
1388448000,1328,91,1237,0,27,275,0,0,0,0,0,39,81,103,2,28,4,43,0,219,51,0
1388451600,1307,91,1216,0,64,31,0,0,0,0,0,38,26,102,2,38,8,48,0,33,51,0
1388455200,2066,1177,889,18,34,4,0,0,0,0,0,39,45,102,2,39,15,56,0,21,50,0
1388458800,1907,825,1082,6,50,77,0,0,2,0,0,38,49,103,1,39,18,51,0,50,52,0
1388462400,2689,458,2231,0,55,273,0,0,0,0,0,39,36,107,1,1162,11,45,0,158,50,0
1388466000,1301,154,1147,0,9,278,0,0,0,0,0,38,36,124,2,213,4,45,0,156,51,0
1388469600,1433,95,1338,0,14,177,0,0,0,0,0,39,46,106,1,571,4,24,0,166,52,0
1388473200,537,96,441,0,5,4,0,0,0,0,0,38,48,103,1,50,7,20,0,21,51,0
1388476800,520,94,426,0,5,3,0,0,0,0,0,39,48,103,2,41,7,20,0,21,51,0
1388480400,492,94,398,0,5,4,0,0,0,0,0,38,21,103,1,42,7,19,0,21,52,0
1388484000,899,94,805,0,6,3,0,0,1,0,0,39,45,105,1,418,7,20,0,21,52,0
1388487600,1072,84,988,0,5,4,0,0,0,0,0,38,34,107,1,606,7,20,0,22,52,0
1388491200,1017,84,933,0,5,3,0,0,0,0,0,39,151,104,2,434,6,20,1,21,52,0
1388494800,1250,91,1159,0,5,4,0,0,0,0,0,38,83,106,1,725,7,20,0,21,51,0
1388498400,1122,601,521,0,6,3,0,0,0,0,0,39,31,103,1,154,9,20,0,21,51,0
1388502000,2316,92,2224,0,5,4,0,0,0,0,0,38,51,110,1,1814,7,19,0,21,51,0
1388505600,1400,92,1308,0,5,3,0,0,0,0,0,39,28,164,1,810,6,48,0,21,52,0
1388509200,1944,79,1865,0,7,126,0,0,0,0,0,38,33,224,1,1087,8,57,0,21,51,0
1388512800,1851,88,1763,1,6,122,0,0,0,352,0,39,73,103,2,444,8,42,0,21,51,0
1388516400,2069,92,1977,1,5,4,0,0,0,603,0,38,21,132,1,982,7,20,0,21,51,0
1388520000,1468,381,1087,0,6,3,0,0,0,19,0,39,39,105,1,680,8,20,0,22,51,3
1388523600,4256,351,3905,1,5,222,1,61,0,359,0,38,90,105,1,517,9,38,0,21,51,1554
